rw,r,Tu,Hu,Tl,Hl,L,Kw,y
0.11914986,17919.902,78899.13,1102.477,87.40731,761.41833,1377.2903,10861.688,119.0505
0.08844529,38283.863,88439.68,1092.6344,108.657135,760.4918,1278.2441,11771.349,74.84618
0.087966494,44681.285,66574.875,1024.0385,83.91493,731.447,1371.4043,10373.148,53.555405
0.12676111,10785.3125,113073.5,1016.82404,71.26584,715.79877,1384.7117,11564.282,125.563805
0.14830898,1814.5964,99807.98,997.7472,82.2741,748.71576,1576.8752,10923.077,118.172104
0.051984772,11413.228,72810.22,1093.8309,105.53511,726.48364,1654.7969,10751.757,20.242725
0.109351225,13966.684,91321.555,1109.5745,76.14702,788.9183,1232.9076,10890.193,105.53874
0.11280477,9011.626,101086.72,1059.773,78.485725,708.68475,1406.2434,11935.495,118.20567
0.092955194,48566.8,98864.51,1072.8567,96.45603,777.868,1437.1425,10233.396,56.78073
0.07885001,5542.629,108778.11,1045.3805,110.288086,712.7998,1552.3245,10069.573,42.052586
0.13028365,47725.832,108317.47,1038.314,69.69942,757.9377,1649.5239,10721.825,96.20485
0.11865467,20157.66,73238.57,1046.8187,111.18985,741.7312,1211.9745,10244.881,113.33477
0.10184957,6996.4224,113108.77,1089.0399,85.086266,701.279,1517.3514,10280.726,85.226616
0.10857592,39386.582,101094.53,1030.9213,115.26098,747.4974,1219.8931,11936.2295,102.05223
0.078879006,8595.538,93076.586,1008.7541,105.57892,752.78235,1580.9669,11728.351,37.023537
0.0615614,5225.1455,104491.64,1075.336,87.68141,711.1391,1614.8932,10404.177,27.892073
0.105370335,33790.055,74139.52,1041.4,84.323425,816.7305,1599.27,10522.95,51.282017
0.12390846,23045.607,80770.32,1056.8344,95.807236,809.98566,1551.7574,10824.86,82.49777
0.08059595,17893.475,74736.92,1030.4674,96.76579,711.1631,1485.2604,11917.846,52.111893
0.09004832,6745.917,82629.62,1007.1816,73.82404,710.5684,1665.3231,9905.898,44.781227
0.13978444,18751.316,112384.484,1019.7405,91.84194,700.0457,1158.3182,11740.665,196.41273
0.109912254,14186.451,68596.336,1101.9641,99.58905,754.1095,1420.4075,10336.546,95.576065
0.13648148,38649.137,79189.984,1057.2775,93.71641,814.33594,1586.7333,10354.05,92.01952
0.09588846,34874.848,64250.75,1095.6749,91.997375,754.97034,1592.5186,11692.924,71.92183
0.08675597,25870.246,94603.484,1093.5033,77.351456,779.28656,1323.5756,10608.755,59.26009
0.13207595,49889.44,82959.11,1101.9391,104.46186,789.8351,1192.208,11329.531,160.89714
0.0704201,18348.027,89425.16,1107.274,71.30188,764.69794,1180.2966,10247.29,46.162014
0.07334464,11773.496,80275.195,1065.2952,78.72115,772.3809,1256.1262,11396.376,44.745396
0.1030275,16320.667,109609.234,1093.322,66.1796,749.91736,1505.2571,11536.209,87.12218
0.05242024,38335.71,100009.09,1042.0669,70.284584,814.0432,1585.9813,11480.711,14.222271
0.063744664,19596.854,90460.555,993.84503,102.77455,720.1744,1122.9774,11879.897,36.860397
0.10956898,36137.918,74928.98,1018.8334,87.39321,785.0107,1290.072,11470.711,77.80852
0.051015317,3618.7031,63542.664,1088.127,82.869095,735.5087,1285.0194,11168.427,25.019333
0.075225234,17372.305,75816.164,1036.8971,72.221375,819.6934,1319.5841,11420.206,33.27856
0.0697385,34298.29,100151.266,1099.4779,86.10677,768.6206,1631.6116,11160.455,34.49069
0.14651698,16883.285,101816.516,1064.2152,70.24348,751.7136,1327.4108,11491.519,179.68051
0.051806267,7750.8447,97457.88,992.0583,85.32863,712.7764,1612.143,10497.303,15.31445
0.12927549,20475.277,99087.31,993.389,106.52837,778.4653,1266.3352,10184.012,90.066956
0.052572567,20698.975,89977.484,1074.6232,98.16408,761.33795,1625.6116,10622.684,17.75459
0.12027327,7093.19,87626.97,1046.2363,112.03766,802.9701,1505.6273,10107.181,73.86136
0.06569409,36939.477,80023.71,1070.7115,90.73483,800.1771,1125.304,10322.17,33.548435
0.115814835,39430.805,69635.92,1069.4993,68.52488,767.22,1231.8333,9942.796,101.78663
0.05940603,32544.91,78967.61,1096.2709,92.112045,819.60736,1177.0088,11336.486,29.47154
0.06541344,48306.863,98804.56,1087.9337,95.47538,802.8968,1614.5585,11331.555,26.834766
0.06605661,37449.383,103986.58,1094.7417,95.53681,803.82367,1603.568,10466.569,25.978409
0.07301445,18427.602,104788.89,1054.5677,104.064545,702.96356,1396.5182,11599.191,48.781353
0.1293975,44615.96,87917.21,1005.01984,67.39658,778.35785,1376.174,11614.352,99.29575
0.06545127,39254.508,91797.805,1042.4316,67.52963,729.86414,1551.8304,11275.075,30.470152
0.13809845,6685.7915,93775.56,999.2928,64.284775,798.9849,1594.0348,11998.358,89.25786
0.13909517,11754.11,63190.05,1041.8464,65.72403,739.79364,1534.541,11439.053,135.17316
0.057265785,13380.323,97795.58,1040.1998,104.66511,719.8707,1298.6456,10135.046,25.716694
0.12178238,5489.489,73432.625,1032.9723,70.919815,793.1472,1287.378,10308.01,88.67464
0.08699527,24456.713,102732.83,1007.7314,100.97945,812.87244,1530.4457,11078.882,33.424305
0.10657236,6306.158,96374.78,1101.4485,72.74227,769.33484,1175.5798,11512.444,115.08145
0.10154673,10728.885,113222.83,1025.9298,111.42349,790.94147,1482.6572,11815.393,60.40668
0.10323222,14058.502,84285.08,1054.802,86.15677,786.53937,1392.7948,11422.117,73.21519
0.106270924,18892.006,82811.31,1043.4895,103.17879,812.5125,1529.8102,10033.079,53.513287
0.05359236,44503.17,79095.72,1058.6467,90.74777,818.0411,1374.5983,10377.849,16.363853
0.12106282,21958.041,105662.03,1035.9669,113.63232,780.47675,1276.8926,11131.1875,101.85525
0.0714667,48109.9,110463.05,1061.6129,84.27277,703.03766,1558.4473,10392.771,38.26483
0.09551306,22328.441,74949.77,1091.4961,64.98652,785.1651,1580.2784,10484.971,57.916824
0.07645098,23148.059,77731.37,1051.4795,98.0693,740.44666,1657.996,11788.154,40.49705
0.1269145,2775.5618,96444.625,1011.15924,106.82906,705.7577,1164.7878,10783.402,142.07933
0.1406072,10045.602,76509.63,1036.1023,109.087204,726.559,1457.8676,11802.149,154.37535
0.10747254,5739.837,92935.91,1040.3188,68.96964,724.8586,1567.1824,11876.643,86.15329
0.054689087,30371.912,67923.7,990.858,89.89685,719.76324,1183.1482,11980.771,25.73654
0.12640107,5726.534,108833.68,1016.5872,92.84227,734.849,1267.5671,10066.239,111.486084
0.05770367,27779.693,80456.65,1000.8494,69.448814,718.98505,1402.8579,11905.461,24.955938
0.12441439,10338.654,81364.78,1041.1224,91.86766,702.43054,1543.5981,11240.13,119.10283
0.077455476,41856.3,109969.945,1007.5648,112.80466,802.9798,1531.86,10964.516,27.53008
0.13790634,1455.7783,96064.05,1040.4626,90.96204,756.14386,1455.6501,10161.172,117.78275
0.07362394,38138.625,110023.016,1040.0654,73.04696,777.1657,1155.9337,10017.144,38.63265
0.13570958,37768.387,108135.91,1084.6355,76.86408,726.824,1376.7096,10057.647,149.60176
0.05440409,24962.701,79571.82,1105.1176,99.98021,786.1627,1201.1082,11813.707,29.115334
0.11335761,32874.902,79179.25,1000.2791,79.59775,757.11334,1169.5563,9872.643,82.1592
0.112975,28763.486,106805.36,1037.4314,101.449715,745.49426,1408.6407,11916.4375,98.37396
0.11254651,35986.996,68726.836,1049.2646,77.62861,792.2942,1577.0225,10008.445,64.47358
0.1125377,25471.287,114136.164,1050.1013,89.86301,790.0433,1511.4214,9905.027,67.42463
0.107353404,2378.7615,102949.445,1072.0564,103.644104,703.13666,1265.864,11916.902,125.08894
0.06760471,41106.473,100627.055,1033.6395,75.98626,791.4831,1187.7454,10722.141,31.274427
0.11199439,38790.785,65354.895,1053.5288,94.73887,753.1438,1292.2712,9977.666,90.79665
0.08620354,22304.3,100310.28,1006.0392,103.30535,705.27527,1224.3231,10235.507,58.480743
0.06789958,12452.129,95101.125,1108.1294,91.07616,716.4396,1346.0363,10346.692,43.505817
0.07993955,27017.332,72721.016,1004.88385,114.59556,807.3682,1411.2286,11320.685,31.718544
0.14416951,1514.6835,104102.32,1048.6914,84.85228,755.47394,1504.1434,10985.807,138.68959
0.13985172,18163.652,84424.59,1096.7195,67.76314,811.1177,1626.8512,11631.712,123.96343
0.12505667,16020.441,112498.89,1017.8333,82.05999,705.89044,1615.9419,10545.684,99.293465
0.08087508,7551.399,86279.34,1004.2829,96.71417,777.3878,1675.3802,10879.399,30.199844
0.14606072,35459.367,89680.35,1036.9595,80.44466,804.96704,1196.6472,10062.233,128.95859
0.14249973,23035.523,79803.85,992.7631,95.20453,749.60956,1320.0508,11614.1455,134.9552
0.10280658,6485.7256,67169.5,1010.5795,104.548676,751.11053,1622.3058,10089.956,53.398006
0.12609029,47561.715,98298.23,1006.1684,105.84188,785.27435,1182.581,10432.664,96.51131
0.07248407,10020.701,63995.703,1081.2875,76.67272,702.50464,1400.6815,10485.326,46.660545
0.07061139,8872.676,91528.836,1079.4648,96.45046,775.7883,1358.4734,9972.388,34.84104
0.055070642,30431.62,75954.32,1033.2739,79.72194,746.3013,1193.3337,11596.667,26.505787
0.0699267,7984.1274,112030.91,1020.07043,107.34282,755.281,1246.5663,9975.204,32.480396
0.0827556,37259.836,111977.69,995.06024,83.190865,764.5528,1483.5219,10708.835,35.661545
0.06554033,35250.617,103541.125,1034.1967,97.09488,738.6942,1630.3301,11360.266,27.730509
0.10450864,43981.566,88168.35,1067.1797,81.239365,713.9613,1177.1516,10390.375,106.162
0.11767571,43431.043,102877.3,1106.119,115.87345,803.74176,1437.9441,11662.617,106.031265
0.08987152,4555.0107,68060.04,1011.3616,97.16941,701.26984,1387.6078,10264.805,58.01256
0.058248766,13015.504,111342.664,1099.526,110.35746,791.50024,1621.656,10217.37,20.662004
0.08402518,8663.142,63893.92,1093.639,76.21086,817.81177,1333.4667,11052.666,50.48566
0.12283567,19087.588,110401.78,1014.7044,65.5907,772.4966,1582.4939,11553.986,82.99204
0.13323967,3699.2986,108446.01,1043.2496,106.476524,737.53357,1618.7765,10060.355,105.40552
0.06477396,8982.582,83718.37,990.3677,66.1386,728.0987,1583.6735,10807.615,23.531487
0.13992421,4143.8535,88360.1,1100.1143,93.65931,771.5746,1594.4059,10748.473,135.24731
0.07434291,49314.812,89268.71,1091.6709,73.50416,791.0415,1652.3085,11759.371,37.01666
0.14000326,5905.281,85732.55,1092.5385,108.90144,787.89374,1554.6915,10266.067,123.09388
0.09563481,18104.52,100217.51,1023.62604,64.58683,748.8738,1471.5961,10003.724,53.35339
0.14388643,12481.707,75739.7,1107.4044,68.598114,701.2547,1601.3391,11765.873,191.67722
0.10317071,22419.67,100856.805,1034.2266,99.9135,791.0457,1529.1183,11088.444,58.689835
0.14859425,18187.299,82904.84,1015.99,113.74313,766.43805,1593.3046,11061.713,119.23911
0.092924215,31362.521,78596.42,1005.3098,112.699715,736.351,1624.0442,11372.8125,50.919113
0.12950681,19996.602,82652.055,998.5431,93.96282,741.57983,1411.8379,10790.72,102.64617
0.060415767,46137.402,107204.836,1061.01,87.13044,704.27856,1313.5358,10678.675,33.1792
0.1499648,45901.04,96306.42,1066.0432,90.2565,819.11707,1666.9365,11203.326,116.02457
0.10582838,8444.747,106172.61,1078.1351,90.12608,809.3658,1278.9614,10520.486,77.3414
0.103922635,23847.014,71383.445,990.73334,93.40991,701.68286,1523.4631,11367.054,72.78647
0.06572442,9029.495,72508.87,1069.5474,72.21397,809.73096,1149.6241,11254.354,34.397854
0.096677355,21120.953,111117.3,997.18036,64.1715,764.9725,1141.4425,10911.294,64.62421
0.1291723,41572.14,75489.91,1011.8211,89.26127,758.5949,1434.7576,11914.9375,109.15699
0.09509116,14521.327,106408.98,1016.0493,69.50179,709.5331,1162.6106,9987.482,74.30469
0.13696377,46309.1,93420.21,1076.8087,89.33746,724.39417,1307.4673,10053.086,158.0661
0.09032534,28739.148,102461.2,1082.2617,85.93427,701.77716,1324.9149,10984.628,80.45284
0.07915124,18023.578,76788.19,1025.8936,113.429985,817.517,1182.7177,11097.076,38.3578
0.06925884,49166.06,97510.984,1089.9962,75.82374,765.48956,1474.0972,11358.954,37.558754
0.14161915,33689.55,84370.51,1039.5675,94.27731,819.00415,1257.5848,10378.443,113.4548
0.060226966,915.9624,77989.12,1062.835,66.29687,741.5214,1527.1089,10960.439,26.22997
0.13421392,13506.269,104387.77,1044.5914,106.483986,708.2275,1580.753,9875.207,118.19484
0.12743403,37341.652,113483.36,1028.2052,75.88192,809.18475,1280.3142,11754.2295,101.33088
0.10972714,2290.5461,98525.53,1046.6597,89.14254,768.2278,1290.7798,11547.315,93.65297
0.09669508,44624.953,93255.33,1015.16504,109.108215,749.3061,1670.337,10218.279,47.610165
0.06543601,12850.064,72451.24,1062.4087,69.012436,755.9126,1239.7003,11348.896,37.61347
0.12431373,20902.867,75161.35,1082.8469,77.81281,776.67334,1357.723,10200.354,110.681404
0.13560097,5536.938,91284.32,1067.1664,100.36926,793.3842,1574.5591,11393.018,113.63487
0.104622155,35995.75,93688.22,1099.1074,80.09976,701.81696,1442.5721,10417.649,98.04194
0.10220533,45436.94,102932.84,1046.7399,114.80473,770.16077,1250.296,11271.788,81.39231
0.10005552,7190.554,71947.19,1073.8008,63.240833,700.6285,1499.0219,10252.629,79.789406
0.09666418,42582.75,115227.445,1011.13245,111.49992,705.02344,1207.1388,11908.2705,88.16977
0.14676471,14576.288,67132.625,1078.4111,107.393,813.5105,1679.5471,11416.231,120.89501
0.057947725,49133.582,70177.87,1070.028,91.419075,734.51776,1357.0692,11401.6455,29.674192
0.11860341,34222.465,100770.21,1064.9854,89.270454,763.55115,1211.2811,9988.49,108.95708
0.09734646,42812.188,87332.11,1023.4941,104.51215,773.60455,1465.1404,10743.984,54.31879
0.08370413,4359.2466,110253.25,1070.6375,64.259,704.25287,1655.6991,11334.797,54.986412
0.112139165,6680.141,102684.69,996.2504,78.63913,778.7639,1593.48,11273.2,60.40916
0.14425889,2837.2368,70717.086,1088.9423,64.49118,725.84015,1337.3132,10694.88,187.4547
0.14650087,11897.3545,64354.727,1012.06287,110.44539,753.54486,1500.4653,10437.932,120.33668
0.10118527,14168.913,85234.83,1090.4702,69.07449,715.2785,1388.3848,10663.094,92.0639
0.081837244,48936.535,110517.18,1079.2139,75.35614,716.44794,1436.7408,11699.884,61.85783
0.122514136,40728.496,78057.914,1034.4834,98.45881,796.305,1607.0737,10816.389,75.100716
0.07354263,8622.256,86096.7,1083.3838,81.060005,738.33075,1483.7671,10760.206,42.39778
0.14491522,40179.246,69355.39,1091.3955,99.39347,761.4408,1487.7393,11797.604,170.82709
0.08658027,15633.769,74505.05,1056.7115,76.65008,755.19025,1183.2532,10967.758,65.45871
0.086867884,40471.66,66353.87,1041.1423,85.77517,708.0471,1514.2631,11838.449,61.458622
0.08837421,34682.766,86290.43,1093.8579,103.714554,757.87054,1605.7632,10526.246,53.868618
0.10003918,45464.348,107122.4,1070.9233,77.46997,730.04486,1533.1963,11694.859,81.22813
0.14164993,23343.96,72916.586,994.81665,100.26502,766.7771,1398.1309,10503.13,107.01743
0.07654573,7212.8223,67792.28,1089.6155,67.3291,743.0931,1394.2604,11131.762,50.724392
0.06769188,49057.18,98603.32,1048.4595,90.1819,818.2016,1207.6913,11481.501,31.409851
0.094961666,43801.582,91947.3,1085.089,75.25514,706.34875,1357.8987,11619.552,91.20391
0.074454665,48347.2,82986.31,1065.6475,96.514755,807.0443,1528.5823,12002.69,35.257137
0.08046958,12130.872,105037.19,1015.21967,112.56618,762.85834,1303.2264,10299.448,40.462566
0.11356353,45050.41,105359.625,996.51984,100.91284,767.08575,1400.8712,10298.41,67.92554
0.0767808,27566.66,77906.76,999.65845,96.947105,735.8745,1471.8647,11554.278,38.234283
0.13187176,12582.758,75304.88,1062.4036,95.021645,803.6637,1436.63,11018.893,107.55349
0.0635879,48458.17,67985.23,1050.9131,89.32338,727.3895,1165.1201,12014.105,42.24284
0.08011747,42360.87,109867.49,1095.3932,97.9079,763.3658,1378.5775,10130.57,49.045963
0.072211325,37349.824,87016.47,1050.7606,77.059296,766.11676,1399.0594,10281.386,34.15531
0.12823106,33928.285,85020.58,1104.6678,68.25646,714.7599,1359.5845,10342.539,151.4869
0.14352816,12682.792,71698.29,1068.8629,78.7357,740.66455,1549.248,11682.3125,158.3839
0.12120763,2652.6135,101122.01,1031.3976,83.837036,770.8016,1139.3689,11553.724,120.8907
0.1335513,13311.769,96277.15,1017.6698,95.28146,771.1703,1267.7546,11246.544,121.37
0.12270523,17166.691,100221.45,1058.7795,71.955765,704.92004,1675.1097,11460.272,113.55027
0.10466016,36969.52,98425.55,1106.5076,98.36305,720.6981,1432.465,11005.431,101.447014
0.09582672,28399.701,72136.96,1031.8137,105.93398,793.343,1550.0657,11252.708,49.74441
0.12231357,30336.102,108412.164,1043.034,79.02613,723.59314,1221.2518,10800.617,131.41266
0.11413292,47219.26,96769.49,1090.0289,88.87582,716.15906,1204.3463,10489.585,132.16777
0.14087087,23821.941,88661.38,1046.3131,103.97977,727.0648,1656.4581,11713.991,139.61348
0.13577011,32560.822,110087.33,1109.835,73.748085,795.8521,1328.6598,9992.975,135.18056
0.079641394,1588.794,79129.414,1009.9543,85.78139,761.9968,1414.0787,10946.437,38.139385
0.10599369,12104.522,76750.11,1064.0823,113.19344,702.22064,1456.1693,10242.016,89.46674
0.09131565,6270.3804,86847.62,1096.9828,76.950645,734.80865,1521.1025,10582.589,65.730995
0.09973925,2429.7957,114860.25,1027.9808,86.38034,766.529,1213.0801,10370.056,69.504
0.14450854,25302.041,99280.05,1092.4021,79.83321,762.4104,1486.8422,10542.938,151.80891
0.05237491,46480.004,69973.305,1020.29834,75.19607,813.60516,1677.4291,10801.219,11.451238
0.13104573,5463.8696,74767.305,1080.2397,79.49618,805.7081,1638.9438,10877.303,97.553375
0.087025926,30748.328,68963.02,1054.7585,93.934326,800.66,1221.9628,11291.471,55.60033
0.117737904,48994.08,76525.44,1023.6503,108.77593,800.00183,1206.0212,11946.476,95.696495
0.069521174,21979.969,107806.02,1004.6923,76.62204,816.0324,1568.4933,9862.164,17.966486
0.05647515,49034.168,73442.43,1027.9937,68.179184,818.167,1282.935,9988.861,16.328846
0.077631414,10950.227,70625.88,1075.6052,102.22825,760.44775,1227.2455,10339.059,50.121418
0.099646576,40250.605,101487.914,1071.1876,87.9823,767.3344,1249.3121,10510.833,79.25906
0.09912795,14243.973,107852.65,1085.5787,81.094,706.456,1503.6788,10450.623,80.9359
0.14898628,20018.477,105495.9,995.78784,107.482574,739.30414,1446.8564,10371.457,127.09642
0.110498935,18743.656,77333.516,1058.0269,88.97928,776.3551,1430.4004,10926.964,82.01924
0.11814809,2350.9111,91838.53,1011.49005,107.50665,762.30707,1252.2172,10699.99,92.86336
0.13155882,10094.34,92439.914,1086.8668,65.976974,747.8345,1398.3146,11520.851,150.05817
0.13210979,16602.055,93929.586,1099.4745,80.63206,808.919,1532.0133,11575.494,119.226425
0.115157396,8455.563,114301.64,1013.6418,82.168755,740.29016,1294.8474,10102.272,88.22688
0.06848652,40483.645,78794.734,1004.79584,65.08167,746.7351,1677.0059,9923.8955,22.438797
0.05282262,34479.918,100237.5,1063.3401,89.65251,789.11896,1589.1565,10447.265,15.780896
0.13987753,33431.223,105795.72,1065.6252,86.90638,707.54047,1237.9857,11271.424,197.88492
0.0934695,5042.4,101432.04,1098.5277,85.38488,806.5151,1552.2961,9972.803,51.30742
0.1261546,39673.445,68344.22,1020.3223,64.36599,807.81134,1605.0245,11025.15,72.20915
0.14187595,17241.91,98509.94,1027.6813,71.14765,768.2675,1619.7894,10220.094,102.43276
0.08899437,45230.67,93953.17,1047.8395,93.55924,803.8007,1269.038,11661.593,55.513817
0.13419606,25013.863,73554.46,1046.1215,112.254135,805.1689,1608.4392,10430.805,87.84903
0.071809776,35631.188,63394.426,1074.9111,86.49756,717.5114,1464.7708,9986.928,39.370953
0.10963225,28590.662,100039.94,1107.7927,79.79182,713.2456,1380.4738,11260.667,120.599045
0.06437208,30889.697,72686.875,1014.8551,88.097626,742.54395,1509.0659,10572.641,24.782745
0.13250963,41662.75,90478.68,1015.3969,90.29673,724.4566,1589.2817,10201.501,102.20942
0.14705478,21256.271,80940.62,1049.9854,87.46978,771.41766,1505.1328,10745.678,133.70969
0.10806609,18298.838,115317.35,1095.7836,89.1682,818.5526,1323.9188,10057.402,76.806786
0.1456142,2660.0522,104867.08,1077.91,103.44827,803.59607,1395.8427,11915.56,154.65616
0.07479343,11658.101,108490.01,1046.3733,94.94846,783.7323,1443.7798,10779.946,34.37267
0.11399952,12945.673,93433.57,998.92816,86.05924,764.2565,1619.447,11847.365,69.64431
0.14951275,13887.166,95124.01,1100.7156,97.30593,811.9397,1202.8844,12031.9,200.21712
